KeyPerformanceIndicator_Rework_ratio_Rework_ratio_V_Definition,6184,Variable
KeyPerformanceIndicator_Rework_ratio_Rework_ratio_V_EURange,6185,Variable
KeyPerformanceIndicator_Fall_off_ratio_Fall_off_ratio_V,6186,Variable
KeyPerformanceIndicator_Fall_off_ratio_Fall_off_ratio_V_EngineeringUnits,6187,Variable
KeyPerformanceIndicator_Fall_off_ratio_Fall_off_ratio_M_InputArguments,6188,Variable
KeyPerformanceIndicator_Fall_off_ratio_Fall_off_ratio_M_OutputArguments,6189,Variable
KeyPerformanceIndicator_Fall_off_ratio_Fall_off_ratio_V_Definition,6190,Variable
KeyPerformanceIndicator_Fall_off_ratio_Fall_off_ratio_V_EURange,6191,Variable
KeyPerformanceIndicator_Machine_capability_index_Machine_capability_index_V,6192,Variable
KeyPerformanceIndicator_Machine_capability_index_Machine_capability_index_V_EngineeringUnits,6193,Variable
KeyPerformanceIndicator_Machine_capability_index_Machine_capability_index_M_InputArguments,6194,Variable
KeyPerformanceIndicator_Machine_capability_index_Machine_capability_index_M_OutputArguments,6195,Variable
KeyPerformanceIndicator_Machine_capability_index_Machine_capability_index_V_Definition,6196,Variable
KeyPerformanceIndicator_Machine_capability_index_Machine_capability_index_V_EURange,6197,Variable
KeyPerformanceIndicator_Critical_machine_capability_index_Critical_machine_capability_index_V,6198,Variable
KeyPerformanceIndicator_Critical_machine_capability_index_Critical_machine_capability_index_V_EngineeringUnits,6199,Variable
KeyPerformanceIndicator_Critical_machine_capability_index_Critical_machine_capability_index_M_OutputArguments,6200,Variable
KeyPerformanceIndicator_Critical_machine_capability_index_Critical_machine_capability_index_M_InputArguments,6201,Variable
KeyPerformanceIndicator_Critical_machine_capability_index_Critical_machine_capability_index_V_Definition,6202,Variable
KeyPerformanceIndicator_Critical_machine_capability_index_Critical_machine_capability_index_V_EURange,6203,Variable
KeyPerformanceIndicator_Process_capability_index_Process_capability_index_V,6204,Variable
KeyPerformanceIndicator_Process_capability_index_Process_capability_index_V_EngineeringUnits,6205,Variable
KeyPerformanceIndicator_Process_capability_index_Process_capability_index_M_InputArguments,6206,Variable
KeyPerformanceIndicator_Process_capability_index_Process_capability_index_M_OutputArguments,6207,Variable
KeyPerformanceIndicator_Process_capability_index_Process_capability_index_V_Definition,6208,Variable
KeyPerformanceIndicator_Process_capability_index_Process_capability_index_V_EURange,6209,Variable
KeyPerformanceIndicator_Critical_process_capability_index_Critical_process_capability_index_V,6210,Variable
KeyPerformanceIndicator_Critical_process_capability_index_Critical_process_capability_index_V_EngineeringUnits,6211,Variable
KeyPerformanceIndicator_Critical_process_capability_index_Critical_process_capability_index_M_OutputArguments,6212,Variable
KeyPerformanceIndicator_Critical_process_capability_index_Critical_process_capability_index_M_InputArguments,6213,Variable
KeyPerformanceIndicator_Critical_process_capability_index_Critical_process_capability_index_V_Definition,6214,Variable
KeyPerformanceIndicator_Critical_process_capability_index_Critical_process_capability_index_V_EURange,6215,Variable
KeyPerformanceIndicator_Comprehensive_energy_consumption_Comprehensive_energy_consumption_M_InputArguments,6216,Variable
KeyPerformanceIndicator_Comprehensive_energy_consumption_Comprehensive_energy_consumption_M_OutputArguments,6217,Variable
KeyPerformanceIndicator_Comprehensive_energy_consumption_Comprehensive_energy_consumption_V,6218,Variable
KeyPerformanceIndicator_Comprehensive_energy_consumption_Comprehensive_energy_consumption_V_EngineeringUnits,6219,Variable
KeyPerformanceIndicator_Comprehensive_energy_consumption_Comprehensive_energy_consumption_V_Definition,6220,Variable
KeyPerformanceIndicator_Comprehensive_energy_consumption_Comprehensive_energy_consumption_V_EURange,6221,Variable
KeyPerformanceIndicator_Inventory_turns_Inventory_turns_V,6222,Variable
KeyPerformanceIndicator_Inventory_turns_Inventory_turns_V_EngineeringUnits,6223,Variable
KeyPerformanceIndicator_Inventory_turns_Inventory_turns_M_InputArguments,6224,Variable
KeyPerformanceIndicator_Inventory_turns_Inventory_turns_M_OutputArguments,6225,Variable
KeyPerformanceIndicator_Inventory_turns_Inventory_turns_V_Definition,6226,Variable
KeyPerformanceIndicator_Inventory_turns_Inventory_turns_V_EURange,6227,Variable
KeyPerformanceIndicator_Finished_goods_ratio_Finished_goods_ratio_V,6228,Variable
KeyPerformanceIndicator_Finished_goods_ratio_Finished_goods_ratio_V_EngineeringUnits,6229,Variable
KeyPerformanceIndicator_Finished_goods_ratio_Finished_goods_ratio_M_InputArguments,6230,Variable
KeyPerformanceIndicator_Finished_goods_ratio_Finished_goods_ratio_M_OutputArguments,6231,Variable
KeyPerformanceIndicator_Finished_goods_ratio_Finished_goods_ratio_V_Definition,6232,Variable
KeyPerformanceIndicator_Finished_goods_ratio_Finished_goods_ratio_V_EURange,6233,Variable
KeyPerformanceIndicator_Integrated_goods_ratio_Integrated_goods_ratio_V,6234,Variable
KeyPerformanceIndicator_Integrated_goods_ratio_Integrated_goods_ratio_V_EngineeringUnits,6235,Variable
KeyPerformanceIndicator_Integrated_goods_ratio_Integrated_goods_ratio_M_InputArguments,6236,Variable
KeyPerformanceIndicator_Integrated_goods_ratio_Integrated_goods_ratio_M_OutputArguments,6237,Variable
KeyPerformanceIndicator_Integrated_goods_ratio_Integrated_goods_ratio_V_Definition,6238,Variable
KeyPerformanceIndicator_Integrated_goods_ratio_Integrated_goods_ratio_V_EURange,6239,Variable
KeyPerformanceIndicator_Production_loss_ratio_Production_loss_ratio_V,6240,Variable
KeyPerformanceIndicator_Production_loss_ratio_Production_loss_ratio_V_EngineeringUnits,6241,Variable
